"station","date","pm10_kal","pm25_kal","rh","temp","wd","ws","pres","pm10","pm25","lat","lon"
"HLL_hl_device_329",2023-04-26 16:00:00,NA,3.43,43.75,13.32,NA,NA,NA,NA,3.43,52.46,4.619
"HLL_hl_device_329",2023-04-26 17:00:00,NA,3.25,44.05,13.26,NA,NA,NA,NA,3.25,52.46,4.619
"HLL_hl_device_329",2023-04-26 18:00:00,NA,4.05,43.8,12.75,NA,NA,NA,NA,4.05,52.46,4.619
"HLL_hl_device_329",2023-04-26 19:00:00,NA,4.55,45.4,11.82,NA,NA,NA,NA,4.55,52.46,4.619
"HLL_hl_device_329",2023-04-26 20:00:00,NA,4.92,49.41,10.69,NA,NA,NA,NA,4.92,52.46,4.619
"HLL_hl_device_329",2023-04-26 21:00:00,NA,5.45,53.74,9.58,NA,NA,NA,NA,5.45,52.46,4.619
"HLL_hl_device_329",2023-04-26 22:00:00,NA,4.05,56.47,8.56,NA,NA,NA,NA,4.05,52.46,4.619
"HLL_hl_device_329",2023-04-26 23:00:00,NA,6.87,60.35,7.95,NA,NA,NA,NA,6.87,52.46,4.619
"HLL_hl_device_329",2023-04-27,NA,9.09,65.02,7.17,NA,NA,NA,NA,9.09,52.46,4.619
"HLL_hl_device_329",2023-04-27 01:00:00,NA,14.13,69.37,6.55,NA,NA,NA,NA,14.13,52.46,4.619
"HLL_hl_device_329",2023-04-27 02:00:00,NA,11.65,71.92,5.84,NA,NA,NA,NA,11.65,52.46,4.619
"HLL_hl_device_329",2023-04-27 03:00:00,NA,11.6,74.31,5.27,NA,NA,NA,NA,11.6,52.46,4.619
"HLL_hl_device_329",2023-04-27 04:00:00,NA,11,75.81,4.74,NA,NA,NA,NA,11,52.46,4.619
"HLL_hl_device_329",2023-04-27 05:00:00,NA,11.88,77.43,4.37,NA,NA,NA,NA,11.88,52.46,4.619
"HLL_hl_device_329",2023-04-27 06:00:00,NA,15.07,79.56,4.02,NA,NA,NA,NA,15.07,52.46,4.619
"HLL_hl_device_329",2023-04-27 07:00:00,NA,15.07,80.15,3.95,NA,NA,NA,NA,15.07,52.46,4.619
"HLL_hl_device_329",2023-04-27 08:00:00,NA,18.08,78.98,4.38,NA,NA,NA,NA,18.08,52.46,4.619
"HLL_hl_device_329",2023-04-27 09:00:00,NA,12.03,73.73,5.72,NA,NA,NA,NA,12.03,52.46,4.619
"HLL_hl_device_329",2023-04-27 10:00:00,NA,9.59,63.73,7.82,NA,NA,NA,NA,9.59,52.46,4.619
"HLL_hl_device_329",2023-04-27 11:00:00,NA,5.94,50.71,10.88,NA,NA,NA,NA,5.94,52.46,4.619
"HLL_hl_device_329",2023-04-27 12:00:00,NA,7.44,45.78,12.71,NA,NA,NA,NA,7.44,52.46,4.619
"HLL_hl_device_329",2023-04-27 13:00:00,NA,9.43,41.59,13.96,NA,NA,NA,NA,9.43,52.46,4.619
"HLL_hl_device_329",2023-04-27 14:00:00,NA,8.49,36.38,15.51,NA,NA,NA,NA,8.49,52.46,4.619
"HLL_hl_device_329",2023-04-27 15:00:00,NA,8.7,33.1,16.94,NA,NA,NA,NA,8.7,52.46,4.619
"HLL_hl_device_329",2023-04-27 16:00:00,NA,10.04,34.58,16.67,NA,NA,NA,NA,10.04,52.46,4.619
"HLL_hl_device_329",2023-04-27 17:00:00,NA,9.25,33.82,16.99,NA,NA,NA,NA,9.25,52.46,4.619
"HLL_hl_device_329",2023-04-27 18:00:00,NA,8.77,32.85,17.41,NA,NA,NA,NA,8.77,52.46,4.619
"HLL_hl_device_329",2023-04-27 19:00:00,NA,8.56,34.09,17.55,NA,NA,NA,NA,8.56,52.46,4.619
"HLL_hl_device_329",2023-04-27 20:00:00,NA,10.38,39.22,15.48,NA,NA,NA,NA,10.38,52.46,4.619
"HLL_hl_device_329",2023-04-27 21:00:00,NA,11.38,47.74,13.48,NA,NA,NA,NA,11.38,52.46,4.619
"HLL_hl_device_329",2023-04-27 22:00:00,NA,11.29,54.6,12.45,NA,NA,NA,NA,11.29,52.46,4.619
"HLL_hl_device_329",2023-04-27 23:00:00,NA,8.21,50.82,12.13,NA,NA,NA,NA,8.21,52.46,4.619
"HLL_hl_device_329",2023-04-28,NA,9.78,52.81,11.77,NA,NA,NA,NA,9.78,52.46,4.619
"HLL_hl_device_329",2023-04-28 01:00:00,NA,11.14,55.42,11.31,NA,NA,NA,NA,11.14,52.46,4.619
"HLL_hl_device_329",2023-04-28 02:00:00,NA,13.25,58.26,10.89,NA,NA,NA,NA,13.25,52.46,4.619
"HLL_hl_device_329",2023-04-28 03:00:00,NA,13.49,60.5,10.56,NA,NA,NA,NA,13.49,52.46,4.619
"HLL_hl_device_329",2023-04-28 04:00:00,NA,15.12,64.93,10.22,NA,NA,NA,NA,15.12,52.46,4.619
"HLL_hl_device_329",2023-04-28 05:00:00,NA,14.99,67.08,9.84,NA,NA,NA,NA,14.99,52.46,4.619
"HLL_hl_device_329",2023-04-28 06:00:00,NA,14.3,66.12,9.56,NA,NA,NA,NA,14.3,52.46,4.619
"HLL_hl_device_329",2023-04-28 07:00:00,NA,14.89,66.45,9.57,NA,NA,NA,NA,14.89,52.46,4.619
"HLL_hl_device_329",2023-04-28 08:00:00,NA,17.68,74.08,9.44,NA,NA,NA,NA,17.68,52.46,4.619
"HLL_hl_device_329",2023-04-28 09:00:00,NA,17.85,75.01,9.57,NA,NA,NA,NA,17.85,52.46,4.619
"HLL_hl_device_329",2023-04-28 10:00:00,NA,18.38,75.45,10.27,NA,NA,NA,NA,18.38,52.46,4.619
"HLL_hl_device_329",2023-04-28 11:00:00,NA,24.36,79.43,10.67,NA,NA,NA,NA,24.36,52.46,4.619
"HLL_hl_device_329",2023-04-28 12:00:00,NA,32.4,81.81,11.39,NA,NA,NA,NA,32.4,52.46,4.619
"HLL_hl_device_329",2023-04-28 13:00:00,NA,31.53,83.25,12.83,NA,NA,NA,NA,31.53,52.46,4.619
"HLL_hl_device_329",2023-04-28 14:00:00,NA,14.63,85.17,13.22,NA,NA,NA,NA,14.63,52.46,4.619
"HLL_hl_device_329",2023-04-28 15:00:00,NA,9.94,86.16,13.06,NA,NA,NA,NA,9.94,52.46,4.619
"HLL_hl_device_329",2023-04-28 16:00:00,NA,18.5,85.27,13.36,NA,NA,NA,NA,18.5,52.46,4.619
"HLL_hl_device_329",2023-04-28 17:00:00,NA,17.06,81.8,13.85,NA,NA,NA,NA,17.06,52.46,4.619
"HLL_hl_device_329",2023-04-28 18:00:00,NA,22.19,82.57,13.13,NA,NA,NA,NA,22.19,52.46,4.619
"HLL_hl_device_329",2023-04-28 19:00:00,NA,32.62,82.7,12.64,NA,NA,NA,NA,32.62,52.46,4.619
"HLL_hl_device_329",2023-04-28 20:00:00,NA,44.53,84.39,11.81,NA,NA,NA,NA,44.53,52.46,4.619
"HLL_hl_device_329",2023-04-28 21:00:00,NA,43.97,84.8,11.27,NA,NA,NA,NA,43.97,52.46,4.619
"HLL_hl_device_329",2023-04-28 22:00:00,NA,38.34,84.01,10.79,NA,NA,NA,NA,38.34,52.46,4.619
"HLL_hl_device_329",2023-04-28 23:00:00,NA,22.24,82.05,10.5,NA,NA,NA,NA,22.24,52.46,4.619
"HLL_hl_device_329",2023-04-29,NA,25.47,82.69,10.25,NA,NA,NA,NA,25.47,52.46,4.619
"HLL_hl_device_329",2023-04-29 01:00:00,NA,34.62,82.04,10.21,NA,NA,NA,NA,34.62,52.46,4.619
"HLL_hl_device_329",2023-04-29 02:00:00,NA,34.37,82.59,10.26,NA,NA,NA,NA,34.37,52.46,4.619
"HLL_hl_device_329",2023-04-29 03:00:00,NA,31.87,80.7,10.19,NA,NA,NA,NA,31.87,52.46,4.619
"HLL_hl_device_329",2023-04-29 04:00:00,NA,26.98,78.28,10.28,NA,NA,NA,NA,26.98,52.46,4.619
"HLL_hl_device_329",2023-04-29 05:00:00,NA,30.78,79.26,10.44,NA,NA,NA,NA,30.78,52.46,4.619
"HLL_hl_device_329",2023-04-29 06:00:00,NA,32.71,81.49,10.4,NA,NA,NA,NA,32.71,52.46,4.619
"HLL_hl_device_329",2023-04-29 07:00:00,NA,28.04,81.21,10.19,NA,NA,NA,NA,28.04,52.46,4.619
"HLL_hl_device_329",2023-04-29 08:00:00,NA,20.89,80.44,10.05,NA,NA,NA,NA,20.89,52.46,4.619
"HLL_hl_device_329",2023-04-29 09:00:00,NA,18.03,76.09,10.38,NA,NA,NA,NA,18.03,52.46,4.619
"HLL_hl_device_329",2023-04-29 10:00:00,NA,14.94,68.86,11.98,NA,NA,NA,NA,14.94,52.46,4.619
"HLL_hl_device_329",2023-04-29 11:00:00,NA,9.99,61.97,14.15,NA,NA,NA,NA,9.99,52.46,4.619
"HLL_hl_device_329",2023-04-29 12:00:00,NA,9.21,56.03,15.8,NA,NA,NA,NA,9.21,52.46,4.619
"HLL_hl_device_329",2023-04-29 13:00:00,NA,9.49,50.09,17.13,NA,NA,NA,NA,9.49,52.46,4.619
"HLL_hl_device_329",2023-04-29 14:00:00,NA,8.57,48.35,17.31,NA,NA,NA,NA,8.57,52.46,4.619
"HLL_hl_device_329",2023-04-29 15:00:00,NA,7.17,48.42,17.33,NA,NA,NA,NA,7.17,52.46,4.619
"HLL_hl_device_329",2023-04-29 16:00:00,NA,8.5,45.26,18.05,NA,NA,NA,NA,8.5,52.46,4.619
"HLL_hl_device_329",2023-04-29 17:00:00,NA,8.46,40.86,17.9,NA,NA,NA,NA,8.46,52.46,4.619
"HLL_hl_device_329",2023-04-29 18:00:00,NA,4.5,39.1,17.35,NA,NA,NA,NA,4.5,52.46,4.619
"HLL_hl_device_329",2023-04-29 19:00:00,NA,5.95,33.98,19.74,NA,NA,NA,NA,5.95,52.46,4.619
"HLL_hl_device_329",2023-04-29 20:00:00,NA,7.18,40.71,16.67,NA,NA,NA,NA,7.18,52.46,4.619
"HLL_hl_device_329",2023-04-29 21:00:00,NA,8.44,57.44,13.37,NA,NA,NA,NA,8.44,52.46,4.619
"HLL_hl_device_329",2023-04-29 22:00:00,NA,8.94,62.58,11.97,NA,NA,NA,NA,8.94,52.46,4.619
"HLL_hl_device_329",2023-04-29 23:00:00,NA,12.47,67.56,11.07,NA,NA,NA,NA,12.47,52.46,4.619
"HLL_hl_device_329",2023-04-30,NA,19.15,71.18,10.61,NA,NA,NA,NA,19.15,52.46,4.619
"HLL_hl_device_329",2023-04-30 01:00:00,NA,19.33,72.79,10.23,NA,NA,NA,NA,19.33,52.46,4.619
"HLL_hl_device_329",2023-04-30 02:00:00,NA,21.31,74.81,9.78,NA,NA,NA,NA,21.31,52.46,4.619
"HLL_hl_device_329",2023-04-30 03:00:00,NA,21.6,77.19,9.37,NA,NA,NA,NA,21.6,52.46,4.619
"HLL_hl_device_329",2023-04-30 05:00:00,NA,21.21,80.56,8.66,NA,NA,NA,NA,21.21,52.46,4.619
"HLL_hl_device_329",2023-04-30 06:00:00,NA,22.32,81.38,8.25,NA,NA,NA,NA,22.32,52.46,4.619
"HLL_hl_device_329",2023-04-30 07:00:00,NA,28.76,82.39,7.8,NA,NA,NA,NA,28.76,52.46,4.619
"HLL_hl_device_329",2023-04-30 08:00:00,NA,28.83,84.92,7.93,NA,NA,NA,NA,28.83,52.46,4.619
"HLL_hl_device_329",2023-04-30 10:00:00,NA,18.81,77.75,11.04,NA,NA,NA,NA,18.81,52.46,4.619
"HLL_hl_device_329",2023-04-30 11:00:00,NA,12.36,65.43,14.36,NA,NA,NA,NA,12.36,52.46,4.619
"HLL_hl_device_329",2023-04-30 12:00:00,NA,8.19,54,17.36,NA,NA,NA,NA,8.19,52.46,4.619
"HLL_hl_device_329",2023-04-30 13:00:00,NA,6.5,48.25,18.92,NA,NA,NA,NA,6.5,52.46,4.619
"HLL_hl_device_329",2023-04-30 14:00:00,NA,6.8,46.29,19.76,NA,NA,NA,NA,6.8,52.46,4.619
"HLL_hl_device_329",2023-04-30 15:00:00,NA,5.83,44.93,20.46,NA,NA,NA,NA,5.83,52.46,4.619
"HLL_hl_device_329",2023-04-30 16:00:00,NA,5.23,43.02,21.05,NA,NA,NA,NA,5.23,52.46,4.619
"HLL_hl_device_329",2023-04-30 17:00:00,NA,4.99,40.89,21.7,NA,NA,NA,NA,4.99,52.46,4.619
"HLL_hl_device_329",2023-04-30 18:00:00,NA,3.97,40.16,21.98,NA,NA,NA,NA,3.97,52.46,4.619
"HLL_hl_device_329",2023-04-30 19:00:00,NA,8.22,34.84,24.95,NA,NA,NA,NA,8.22,52.46,4.619
"HLL_hl_device_329",2023-04-30 20:00:00,NA,5.19,42.04,21.72,NA,NA,NA,NA,5.19,52.46,4.619
"HLL_hl_device_329",2023-04-30 21:00:00,NA,5.5,52.14,18.13,NA,NA,NA,NA,5.5,52.46,4.619
"HLL_hl_device_329",2023-04-30 22:00:00,NA,4.75,58,16.33,NA,NA,NA,NA,4.75,52.46,4.619
"HLL_hl_device_329",2023-04-30 23:00:00,NA,5.85,63.68,15.09,NA,NA,NA,NA,5.85,52.46,4.619
"HLL_hl_device_341",2023-02-12 08:00:00,NA,3.95,80.21,7.45,NA,NA,NA,NA,3.95,52.451,4.639
"HLL_hl_device_341",2023-02-12 09:00:00,NA,NA,78.8,7.57,NA,NA,NA,NA,6.06,52.451,4.639
"HLL_hl_device_341",2023-02-12 10:00:00,NA,4.37,76.73,7.97,NA,NA,NA,NA,4.37,52.451,4.639
"HLL_hl_device_341",2023-02-12 11:00:00,NA,NA,73.56,8.63,NA,NA,NA,NA,3.32,52.451,4.639
"HLL_hl_device_341",2023-02-12 12:00:00,NA,NA,68.49,9.01,NA,NA,NA,NA,8.36,52.451,4.639
"HLL_hl_device_341",2023-02-12 13:00:00,NA,NA,65.57,9.19,NA,NA,NA,NA,19.52,52.451,4.639
"HLL_hl_device_341",2023-02-12 14:00:00,NA,NA,64.41,9.38,NA,NA,NA,NA,20.56,52.451,4.639
"HLL_hl_device_341",2023-02-12 15:00:00,NA,NA,64.22,9.36,NA,NA,NA,NA,18.63,52.451,4.639
"HLL_hl_device_341",2023-02-12 16:00:00,NA,23.12,64.07,9.17,NA,NA,NA,NA,23.12,52.451,4.639
"HLL_hl_device_341",2023-02-12 17:00:00,NA,23.31,65.93,9.07,NA,NA,NA,NA,23.31,52.451,4.639
"HLL_hl_device_341",2023-02-12 18:00:00,NA,23.74,70.02,8.6,NA,NA,NA,NA,23.74,52.451,4.639
"HLL_hl_device_341",2023-02-12 19:00:00,NA,NA,72.48,8.18,NA,NA,NA,NA,24.46,52.451,4.639
"HLL_hl_device_341",2023-02-12 20:00:00,NA,22.88,75.12,7.81,NA,NA,NA,NA,22.88,52.451,4.639
"HLL_hl_device_341",2023-02-12 21:00:00,NA,NA,76.58,7.48,NA,NA,NA,NA,21.22,52.451,4.639
"HLL_hl_device_341",2023-02-12 22:00:00,NA,23.41,77.99,7.35,NA,NA,NA,NA,23.41,52.451,4.639
"HLL_hl_device_341",2023-02-12 23:00:00,NA,30.71,78.03,7.26,NA,NA,NA,NA,30.71,52.451,4.639
"HLL_hl_device_341",2023-02-13,NA,32.57,79.11,7.11,NA,NA,NA,NA,32.57,52.451,4.639
"HLL_hl_device_341",2023-02-13 01:00:00,NA,39.39,79.55,7.08,NA,NA,NA,NA,39.39,52.451,4.639
"HLL_hl_device_341",2023-02-13 02:00:00,NA,NA,80.39,7,NA,NA,NA,NA,33.58,52.451,4.639
"HLL_hl_device_341",2023-02-13 04:00:00,NA,41.71,80.15,6.93,NA,NA,NA,NA,41.71,52.451,4.639
"HLL_hl_device_341",2023-02-13 05:00:00,NA,43.96,79.5,7.16,NA,NA,NA,NA,43.96,52.451,4.639
"HLL_hl_device_341",2023-02-13 06:00:00,NA,NA,80.08,6.95,NA,NA,NA,NA,49.82,52.451,4.639
"HLL_hl_device_341",2023-02-13 07:00:00,NA,55.64,80.26,7.01,NA,NA,NA,NA,55.64,52.451,4.639
"HLL_hl_device_341",2023-02-13 08:00:00,NA,48.83,81.26,6.95,NA,NA,NA,NA,48.83,52.451,4.639
"HLL_hl_device_341",2023-02-13 09:00:00,NA,45.24,81.76,7.04,NA,NA,NA,NA,45.24,52.451,4.639
"HLL_hl_device_341",2023-02-13 10:00:00,NA,46.02,80.27,7.47,NA,NA,NA,NA,46.02,52.451,4.639
"HLL_hl_device_341",2023-02-13 11:00:00,NA,42.13,78.29,8.15,NA,NA,NA,NA,42.13,52.451,4.639
"HLL_hl_device_341",2023-02-13 12:00:00,NA,NA,74.99,9.19,NA,NA,NA,NA,41.89,52.451,4.639
"HLL_hl_device_341",2023-02-13 13:00:00,NA,NA,71.72,10.08,NA,NA,NA,NA,39.24,52.451,4.639
"HLL_hl_device_341",2023-02-13 14:00:00,NA,NA,68.2,11.22,NA,NA,NA,NA,37.29,52.451,4.639
"HLL_hl_device_341",2023-02-13 15:00:00,NA,NA,67.69,11.38,NA,NA,NA,NA,32.76,52.451,4.639
"HLL_hl_device_341",2023-02-13 16:00:00,NA,NA,66.77,11.61,NA,NA,NA,NA,29.1,52.451,4.639
"HLL_hl_device_341",2023-02-13 17:00:00,NA,NA,67.4,11.46,NA,NA,NA,NA,30.2,52.451,4.639
"HLL_hl_device_341",2023-02-13 18:00:00,NA,NA,72.37,10,NA,NA,NA,NA,28.7,52.451,4.639
"HLL_hl_device_341",2023-02-13 19:00:00,NA,NA,78.46,7.8,NA,NA,NA,NA,32.44,52.451,4.639
"HLL_hl_device_341",2023-02-13 20:00:00,NA,NA,81.67,6.27,NA,NA,NA,NA,41.05,52.451,4.639
"HLL_hl_device_341",2023-02-13 21:00:00,NA,45.41,83.62,5.15,NA,NA,NA,NA,45.41,52.451,4.639
"HLL_hl_device_341",2023-02-13 22:00:00,NA,NA,85.5,4.17,NA,NA,NA,NA,47.09,52.451,4.639
"HLL_hl_device_341",2023-02-13 23:00:00,NA,NA,86.13,3.61,NA,NA,NA,NA,46.66,52.451,4.639
"HLL_hl_device_341",2023-02-14,NA,NA,86.36,3.05,NA,NA,NA,NA,53.56,52.451,4.639
"HLL_hl_device_341",2023-02-14 01:00:00,NA,53.48,86.69,2.61,NA,NA,NA,NA,53.48,52.451,4.639
"HLL_hl_device_341",2023-02-14 02:00:00,NA,50.23,87.11,2.46,NA,NA,NA,NA,50.23,52.451,4.639
"HLL_hl_device_341",2023-02-14 03:00:00,NA,NA,86.9,2.21,NA,NA,NA,NA,48.4,52.451,4.639
"HLL_hl_device_341",2023-02-14 04:00:00,NA,46.56,87.01,2.04,NA,NA,NA,NA,46.56,52.451,4.639
"HLL_hl_device_341",2023-02-14 05:00:00,NA,45.12,87.18,1.95,NA,NA,NA,NA,45.12,52.451,4.639
"HLL_hl_device_341",2023-02-14 06:00:00,NA,40.38,88,1.7,NA,NA,NA,NA,40.38,52.451,4.639
"HLL_hl_device_341",2023-02-14 07:00:00,NA,NA,91.24,1.94,NA,NA,NA,NA,54.81,52.451,4.639
"HLL_hl_device_341",2023-02-14 08:00:00,NA,69.15,93.09,2.35,NA,NA,NA,NA,69.15,52.451,4.639
"HLL_hl_device_341",2023-02-14 09:00:00,NA,65.91,92.86,2.75,NA,NA,NA,NA,65.91,52.451,4.639
"HLL_hl_device_341",2023-02-14 10:00:00,NA,59.97,88.55,4.08,NA,NA,NA,NA,59.97,52.451,4.639
"HLL_hl_device_341",2023-02-14 11:00:00,NA,NA,66.68,10.76,NA,NA,NA,NA,45.13,52.451,4.639
"HLL_hl_device_341",2023-02-14 12:00:00,NA,NA,59.27,13.54,NA,NA,NA,NA,44.55,52.451,4.639
"HLL_hl_device_341",2023-02-14 13:00:00,NA,47.67,59.35,13.45,NA,NA,NA,NA,47.67,52.451,4.639
"HLL_hl_device_341",2023-02-14 14:00:00,NA,49.34,62.48,12.54,NA,NA,NA,NA,49.34,52.451,4.639
"HLL_hl_device_341",2023-02-14 15:00:00,NA,51.06,62.48,12.81,NA,NA,NA,NA,51.06,52.451,4.639
"HLL_hl_device_341",2023-02-14 16:00:00,NA,NA,61.24,13.19,NA,NA,NA,NA,61.2,52.451,4.639
"HLL_hl_device_341",2023-02-14 17:00:00,NA,63.91,64.1,11.6,NA,NA,NA,NA,63.91,52.451,4.639
"HLL_hl_device_341",2023-02-14 18:00:00,NA,NA,72.18,9.34,NA,NA,NA,NA,68.31,52.451,4.639
"HLL_hl_device_341",2023-02-14 19:00:00,NA,NA,78.89,7.02,NA,NA,NA,NA,74.14,52.451,4.639
"HLL_hl_device_341",2023-02-14 20:00:00,NA,84.33,82.32,5.51,NA,NA,NA,NA,84.33,52.451,4.639
"HLL_hl_device_341",2023-02-14 21:00:00,NA,NA,84.1,4.49,NA,NA,NA,NA,91.91,52.451,4.639
"HLL_hl_device_341",2023-02-14 22:00:00,NA,98.67,85.04,3.66,NA,NA,NA,NA,98.67,52.451,4.639
"HLL_hl_device_341",2023-02-14 23:00:00,NA,NA,85.7,3.02,NA,NA,NA,NA,115.52,52.451,4.639
"HLL_hl_device_341",2023-02-15,NA,117.63,86.34,2.37,NA,NA,NA,NA,117.63,52.451,4.639
"HLL_hl_device_341",2023-02-15 01:00:00,NA,116.32,86.54,1.93,NA,NA,NA,NA,116.32,52.451,4.639
"HLL_hl_device_341",2023-02-15 02:00:00,NA,NA,87.08,1.37,NA,NA,NA,NA,108.68,52.451,4.639
"HLL_hl_device_341",2023-02-15 03:00:00,NA,NA,87.34,0.86,NA,NA,NA,NA,101.19,52.451,4.639
"HLL_hl_device_341",2023-02-15 04:00:00,NA,87.95,88.19,0.33,NA,NA,NA,NA,87.95,52.451,4.639
"HLL_hl_device_341",2023-02-15 05:00:00,NA,87.04,89.31,0.34,NA,NA,NA,NA,87.04,52.451,4.639
"HLL_hl_device_341",2023-02-15 06:00:00,NA,94.88,90.19,0.79,NA,NA,NA,NA,94.88,52.451,4.639
"HLL_hl_device_341",2023-02-15 07:00:00,NA,93.84,92.09,1.29,NA,NA,NA,NA,93.84,52.451,4.639
"HLL_hl_device_341",2023-02-15 08:00:00,NA,94.46,92.92,1.86,NA,NA,NA,NA,94.46,52.451,4.639
"HLL_hl_device_341",2023-02-15 09:00:00,NA,89.11,92.32,2.26,NA,NA,NA,NA,89.11,52.451,4.639
"HLL_hl_device_341",2023-02-15 10:00:00,NA,86.25,87.56,4.16,NA,NA,NA,NA,86.25,52.451,4.639
"HLL_hl_device_341",2023-02-15 11:00:00,NA,NA,70.94,9.08,NA,NA,NA,NA,70.07,52.451,4.639
"HLL_hl_device_341",2023-02-15 12:00:00,NA,63.1,63.42,11.02,NA,NA,NA,NA,63.1,52.451,4.639
"HLL_hl_device_341",2023-02-15 13:00:00,NA,NA,63.43,11.06,NA,NA,NA,NA,62.1,52.451,4.639
"HLL_hl_device_341",2023-02-15 14:00:00,NA,61.26,62.65,11.52,NA,NA,NA,NA,61.26,52.451,4.639
"HLL_hl_device_341",2023-02-15 15:00:00,NA,53.83,58.99,12.42,NA,NA,NA,NA,53.83,52.451,4.639
"HLL_hl_device_341",2023-02-15 16:00:00,NA,50.08,55.44,12.96,NA,NA,NA,NA,50.08,52.451,4.639
"HLL_hl_device_341",2023-02-15 17:00:00,NA,NA,57.96,11.68,NA,NA,NA,NA,49.42,52.451,4.639
"HLL_hl_device_341",2023-02-15 18:00:00,NA,54.79,63.74,10.29,NA,NA,NA,NA,54.79,52.451,4.639
"HLL_hl_device_341",2023-02-15 19:00:00,NA,NA,69.57,9.07,NA,NA,NA,NA,72.22,52.451,4.639
"HLL_hl_device_341",2023-02-15 20:00:00,NA,73.05,73.06,8.22,NA,NA,NA,NA,73.05,52.451,4.639
"HLL_hl_device_341",2023-02-15 21:00:00,NA,NA,72.72,7.96,NA,NA,NA,NA,66.26,52.451,4.639
"HLL_hl_device_341",2023-02-15 22:00:00,NA,54.53,69.43,8.19,NA,NA,NA,NA,54.53,52.451,4.639
"HLL_hl_device_341",2023-02-15 23:00:00,NA,58.11,70,8.67,NA,NA,NA,NA,58.11,52.451,4.639
"HLL_hl_device_341",2023-02-16,NA,54.3,70.06,8.65,NA,NA,NA,NA,54.3,52.451,4.639
"HLL_hl_device_341",2023-02-16 01:00:00,NA,54.58,70.99,8.41,NA,NA,NA,NA,54.58,52.451,4.639
"HLL_hl_device_341",2023-02-16 02:00:00,NA,56.47,71.05,8.4,NA,NA,NA,NA,56.47,52.451,4.639
"HLL_hl_device_341",2023-02-16 03:00:00,NA,53.25,71.05,8.68,NA,NA,NA,NA,53.25,52.451,4.639
"HLL_hl_device_341",2023-02-16 04:00:00,NA,50.12,70.11,8.99,NA,NA,NA,NA,50.12,52.451,4.639
"HLL_hl_device_341",2023-02-16 05:00:00,NA,NA,71.05,9.04,NA,NA,NA,NA,57.92,52.451,4.639
"HLL_hl_device_341",2023-02-16 06:00:00,NA,60.12,72.89,9.02,NA,NA,NA,NA,60.12,52.451,4.639
"HLL_hl_device_341",2023-02-16 07:00:00,NA,NA,75.09,8.76,NA,NA,NA,NA,63.88,52.451,4.639
"HLL_hl_device_341",2023-02-16 08:00:00,NA,62.87,77.21,8.85,NA,NA,NA,NA,62.87,52.451,4.639
"HLL_hl_device_341",2023-02-16 09:00:00,NA,65.26,79.05,8.8,NA,NA,NA,NA,65.26,52.451,4.639
"HLL_hl_device_341",2023-02-16 10:00:00,NA,70.24,83.45,8.67,NA,NA,NA,NA,70.24,52.451,4.639
"HLL_hl_device_341",2023-02-16 11:00:00,NA,72.95,85.78,8.98,NA,NA,NA,NA,72.95,52.451,4.639
"HLL_hl_device_341",2023-02-16 12:00:00,NA,NA,82.76,10.09,NA,NA,NA,NA,65.6,52.451,4.639
"HLL_hl_device_341",2023-02-16 13:00:00,NA,51.77,74.92,12.02,NA,NA,NA,NA,51.77,52.451,4.639
"HLL_hl_device_341",2023-02-16 14:00:00,NA,NA,68.31,12.51,NA,NA,NA,NA,30.94,52.451,4.639
"HLL_hl_device_341",2023-02-16 15:00:00,NA,NA,71.87,11.82,NA,NA,NA,NA,26.85,52.451,4.639
"HLL_hl_device_341",2023-02-16 16:00:00,NA,NA,81.44,10.42,NA,NA,NA,NA,39.27,52.451,4.639
"HLL_hl_device_341",2023-02-16 17:00:00,NA,45.38,88.32,9.47,NA,NA,NA,NA,45.38,52.451,4.639
"HLL_hl_device_341",2023-02-16 18:00:00,NA,NA,90.88,9.21,NA,NA,NA,NA,35.42,52.451,4.639
"HLL_hl_device_341",2023-02-16 19:00:00,NA,NA,91.26,9.3,NA,NA,NA,NA,25.38,52.451,4.639
"HLL_hl_device_341",2023-02-16 20:00:00,NA,29.71,91.7,9.11,NA,NA,NA,NA,29.71,52.451,4.639
"HLL_hl_device_341",2023-02-16 21:00:00,NA,32.4,92.26,8.99,NA,NA,NA,NA,32.4,52.451,4.639
"HLL_hl_device_341",2023-02-16 22:00:00,NA,31.57,92.55,8.97,NA,NA,NA,NA,31.57,52.451,4.639
"HLL_hl_device_341",2023-02-16 23:00:00,NA,NA,92.43,8.98,NA,NA,NA,NA,21.68,52.451,4.639
"HLL_hl_device_341",2023-02-17,NA,11.12,91.98,9.04,NA,NA,NA,NA,11.12,52.451,4.639
"HLL_hl_device_341",2023-02-17 01:00:00,NA,NA,91.65,9.06,NA,NA,NA,NA,8.96,52.451,4.639
"HLL_hl_device_341",2023-02-17 02:00:00,NA,NA,91.78,9.05,NA,NA,NA,NA,17.99,52.451,4.639
"HLL_hl_device_341",2023-02-17 04:00:00,NA,NA,91.72,8.86,NA,NA,NA,NA,29.83,52.451,4.639
"HLL_hl_device_341",2023-02-17 05:00:00,NA,28.16,91.94,8.77,NA,NA,NA,NA,28.16,52.451,4.639
"HLL_hl_device_341",2023-02-17 06:00:00,NA,23.25,91.73,8.92,NA,NA,NA,NA,23.25,52.451,4.639
